0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,0.7155747037978549,0.48157784334247344,0.2977281094769257,0.16892284355925072,0.08803419243069655,0.04223238169397169,0.018704922221560352,0.007674630955998437,0.002927554187573247,0.0010419796990024331,0.0003472501263048938,0.00010872035065871226,3.208054046172854e-05,8.948029848243082e-06,2.3658265126546954e-06,5.947059438602392e-07,1.436388847181558e-07,3.8989587021917525e-08,3.8989587021917525e-08
1.0,0.7160603007638476,0.4823764537508657,0.29860575726239785,0.16968804736594104,0.08859557538762788,0.04258953821752325,0.01890578376939097,0.00777587606067232,0.0029737873940713284,0.00106127413360044,0.0003546630355049774,0.00011135876241474237,3.295522407638975e-05,9.21941165436309e-06,2.4449621148369514e-06,6.164877117018412e-07,1.493737986668557e-07,4.0692007425614485e-08,4.0692007425614485e-08
1.0,0.7165432805073602,0.48317134877483675,0.29948035604050693,0.17045178693799679,0.08915694108897167,0.04294745157393264,0.019107546834480352,0.007877833663114333,0.0030204706443741035,0.0010808107695573102,0.0003621906420449052,0.00011404592327798855,3.3848758463958474e-05,9.497492872973607e-06,2.5263034451460776e-06,6.389471616389191e-07,1.553064991991367e-07,4.2459620026916784e-08,4.2459620026916784e-08
1.0,0.7170236663895085,0.4839625563607422,0.3003519204510672,0.17121406020140928,0.08971827891503227,0.04330611175744319,0.01931020606926365,0.007980502555040297,0.003067604786189706,0.0011005908808142785,0.00036983392899935853,0.0001167824118377728,3.476142966270317e-05,9.782397409177075e-06,2.609898668367662e-06,6.621013789072661e-07,1.6144266871855405e-07,4.429455349342725e-08,4.429455349342725e-08
1.0,0.7175014814814721,0.4847501041721942,0.30122046507866806,0.1719748652101994,0.0902795783911139,0.04366550882713086,0.019513756118627233,0.008083881495347544,0.0031151906412708037,0.0011206157297626756,0.00037759387752936196,0.00011956880842126226,3.569352578125509e-05,1.007425055074255e-05,2.695796668072096e-06,6.859677669287838e-07,1.6778811713033399e-07,4.619899306813112e-08,4.619899306813112e-08
1.0,0.7179767485690852,0.4855340195935384,0.30208600445200146,0.17273420014380525,0.09084082918597576,0.04402563290701245,0.0197181916206487,0.008187969210626488,0.0031632290055383276,0.0011408865671704352,0.0003854714667875324,0.00012240569504028514,3.664533698196913e-05,1.0373178968281078e-05,2.7840470507511164e-06,7.105640506599598e-07,1.7434878376730838e-07,4.817518168555705e-08,4.817518168555705e-08
1.0,0.7184494901573413,0.4863143297332823,0.3029485530432231,0.17349206330451702,0.09140202111029674,0.04438647418613796,0.019923507207323273,0.008292764395669564,0.0032117206492081616,0.0011614046321113908,0.00039346767382434495,0.00012529365533807968,3.761715546397467e-05,1.0679310715215803e-05,2.874700149877365e-06,7.359082799294609e-07,1.811307393253738e-07,5.022542110037525e-08,5.022542110037525e-08
1.0,0.7189197284748102,0.48709106142747755,0.3038081252673469,0.1742484531149583,0.09196314411514997,0.04474802291866743,0.020129697505276736,0.008398265713977445,0.0032606663169206956,0.001182171151897334,0.0004015834734954245,0.00012823327453598954,3.860927544592176e-05,1.0992775227547215e-05,2.9678070298859945e-06,7.620188327641161e-07,1.881401878081916e-07,5.235207302838e-08,5.235207302838e-08
1.0,0.7193874854779722,0.48786424124305416,0.30466473548167206,0.1750033681156132,0.09252418829048713,0.04511026942393281,0.020336757136464982,0.008504471798262457,0.003310066727873159,0.0012031873420128125,0.00040981983836987544,0.00013122513938011862,3.962199314842857e-05,1.1313703323414059e-05,3.0634194900773844e-06,7.889144187025656e-07,1.9538346848084247e-07,5.455756029980043e-08,5.455756029980043e-08
1.0,0.7198527828554684,0.48863389548110997,0.30551839798524044,0.1757568069623984,0.09308514386363301,0.045473204086485176,0.020544680718860397,0.008611381250949126,0.003359922575954638,0.0012244544060526366,0.00041817773863965594,0.0001342698380879582,4.065560677623556e-05,1.1642227202450455e-05,3.161590068440044e-06,8.166140820958534e-07,2.0286705783214553e-07,5.684436802487982e-08,5.684436802487982e-08
1.0,0.7203156420322718,0.4894000501801546,0.3063691270183249,0.1765087684242793,0.09364600119779024,0.04583681735612773,0.020753462867125184,0.008718992644671773,0.003410234529883701,0.0012459735356620697,0.00042665814203000875,0.0001373679602949995,4.171041650007228e-05,1.1978480444939822e-05,3.2623720453928187e-06,8.451372053942481e-07,2.1059757154534887e-07,5.9215044771659984e-08,5.9215044771659984e-08
1.0,0.7207760841737791,0.4901627311193083,0.3072169367619464,0.17725925138092954,0.09420675079055432,0.04620109974793503,0.020963098193271756,0.008827304522769086,0.0034610032333485283,0.0012677459104796717,0.0004352620137109544,0.00014052009700134366,4.278672443824228e-05,1.2322598010766305e-05,3.3658194474455355e-06,8.745035124195805e-07,2.1858176647689592e-07,6.16722037559038e-08,6.16722037559038e-08
1.0,0.7212341301898254,0.4909219638214576,0.30806184133741915,0.1780082548204334,0.09476738327243933,0.04656604184225874,0.021173581307310372,0.008936315399775624,0.0035122293051494794,0.0012897726980827724,0.0004439903162098565,0.00014372684051832196,4.388483463793223e-05,1.2674716238164395e-05,3.4719870507772516e-06,9.047330716223875e-07,2.2682654264296847e-07,6.421852404308533e-08,6.421852404308533e-08
1.0,0.7216898007386234,0.4916777735563666,0.30890385480592386,0.17875577783702984,0.09532788940541408,0.046931634284720455,0.021384906817884165,0.00904602376191015,0.0035639133393440023,0.0013120550539355402,0.0004528440093250653,0.00014698878441513858,4.5005053056250704e-05,1.3034972842267545e-05,3.580930384731301e-06,9.35846299323163e-07,2.353389452135049e-07,6.68567517623734e-08,6.68567517623734e-08
1.0,0.72214311623063,0.49243018534374655,0.3097429911681067,0.179501819628898,0.09588826008144914,0.04729786778619177,0.021597069332891673,0.009156428067560772,0.0036160559053938068,0.0013345941213396234,0.00046182405004064735,0.00015030652346554747,4.614768754100268e-05,1.3403506913456598e-05,3.6927057352263555e-06,9.678639629370145e-07,2.441261665133892e-07,6.958970133253104e-08,6.958970133253104e-08
1.0,0.7225940968323393,0.4931792239562821,0.31057926436370437,0.18024637949598302,0.09644848632107468,0.047664733122762135,0.021810063460097028,0.009267526747766814,0.003668657548314218,0.0013573910313873314,0.00047093139244220727,0.00015368065359457566,4.7313047811205454e-05,1.3780458915508923e-05,3.807370148082747e-06,1.0008071841810336e-06,2.5319554803050395e-07,7.242025669964932e-08,7.242025669964932e-08
1.0,0.7230427624700071,0.49392491392261756,0.3114126882711938,0.18098945683786175,0.09700855927194921,0.04803222113569474,0.022023883807728007,0.009379318206697356,0.0037217187888256326,0.0013804469029173282,0.0004801669876338076,0.00015711177182530447,4.850144543735185e-05,1.416597068354919e-05,3.9249814322633265e-06,1.0346974422636941e-06,2.625545824303383e-07,7.53513725866313e-08,7.53513725866313e-08
1.0,0.7234891328333042,0.4946672795303002,0.312243276707466,0.18173105115164753,0.09756847020743943,0.0484003227313709,0.022238524985061982,0.009491800822126414,0.0037752401235069963,0.0014037628424728064,0.0004895317836559923,0.00016060047622572013,4.9713193821426556e-05,1.4560185421802777e-05,4.045598163028159e-06,1.0695565770555948e-06,2.722109155768384e-07,7.838607575433743e-08,7.838607575433743e-08
1.0,0.7239332273789043,0.49540634482868506,0.3130710434275231,0.1824711620299334,0.09812821052521117,0.04876902888122313,0.022453981603000026,0.009604972945904684,0.0038292220249512257,0.001427339944262117,0.000499026725404919,0.00016414736585564505,5.0948608176681515e-05,1.496324770115283e-05,4.169279685002382e-06,1.105406792240872e-06,2.8217234855918716e-07,8.152746627430099e-08,8.152746627430099e-08
1.0,0.7243750653340046,0.49614213363179877,0.31389600212419794,0.18320978915877315,0.09868777174583146,0.04913833062165746,0.022670248274629254,0.009718832904427821,0.0038836649419225003,0.0014511792901218204,0.000508652754552605,0.00016775304071376117,5.2208005507176094e-05,1.5375303456502085e-05,4.2960861151565825e-06,1.142270658448609e-06,2.9244683972419726e-07,8.477871881291829e-08,8.477871881291829e-08
1.0,0.7248146656997827,0.4968746695211644,0.3147181664278951,0.18394693231569922,0.09924714551138186,0.04950821905396506,0.02288731961577356,0.009833378999101205,0.0039385692995153425,0.0014752819494821305,0.0005184108094682897,0.0001714181016847357,5.349170458708809e-05,1.5796499983940577e-05,4.426078345699079e-06,1.1801711163635834e-06,3.030425067139989e-07,8.8143083927015e-08,8.8143083927015e-08
1.0,0.7252520472547894,0.4976039758485879,0.3155375499063536,0.18468259136777734,0.09980632358408321,0.04987868534422376,0.023105190245532908,0.00994860950680114,0.003993935499315422,0.0014996489793347209,0.0005283018251409191,0.00017514315048646048,5.4800025939801336e-05,1.6226985937720416e-05,4.5593180468795126e-06,1.2191314798156926e-06,3.1396762850870244e-07,9.162388937068677e-08,9.162388937068677e-08
1.0,0.7256872285582808,0.49833007573890625,0.31635416606442945,0.1854167662696968,0.10036529784493159,0.05024972072318958,0.023323854786811298,0.010064522680332475,0.004049763919562003,0.0015242814242028655,0.0005383267331027555,0.00017892878961741566,5.613329181677578e-05,1.666691132703884e-05,4.69586766970319e-06,1.259175438847406e-06,3.25230647473715e-07,9.522454141330855e-08,9.522454141330855e-08
1.0,0.7261202279534889,0.49905299209269804,0.3171680283438981,0.18614945706189603,0.10092406029234573,0.05062131648617873,0.023543307866833604,0.010181116748882562,0.004106054915311964,0.0015491803161138786,0.0005484864613541126,0.00018277562230416738,5.7491826176205955e-05,1.7116427512630836e-05,4.8357904485556405e-06,1.3003270627586031e-06,3.36840171411386e-07,9.894852616860401e-08,9.894852616860401e-08
1.0,0.7265510635708337,0.4997727475889572,0.3179791501232761,0.18688066386872254,0.1014826030408259,0.050993463992940274,0.02376354411765135,0.01029838991847158,0.004162808818605319,0.0015743466745738288,0.0005587819342892229,0.0001866842524490102,5.887595466147372e-05,1.757568720317268e-05,4.979150403736873e-06,1.3426108031281584e-06,3.488049756166581e-07,1.02799410934663e-07,1.02799410934663e-07
1.0,0.726979753331077,0.5004893646877296,0.31878754471766063,0.187610386896627,0.10204091831962428,0.05136615466751983,0.02398455817663765,0.010416340372399125,0.004220025938632187,0.0015997815065444917,0.0005692140726232354,0.00019065528457776394,6.0286004579401066e-05,1.8044844451497645e-05,5.126012343904866e-06,1.3860514968116458e-06,3.611340049363964e-07,1.0678084554479154e-07,1.0678084554479154e-07
1.0,0.7274063149484197,0.5012028656327149,0.3195932253785875,0.18833862643239072,0.10259899847142671,0.05173937999811453,0.024206344686971387,0.010534966271687098,0.004277706561901106,0.0016254858064225143,0.0005797837933203483,0.0001946893237877349,6.172230487830895e-05,1.8524054650625423e-05,5.276441868427815e-06,1.4306743689145386e-06,3.73836375832068e-07,1.1089656372907586e-07,1.1089656372907586e-07
1.0,0.727830765933543,0.5019132724538314,0.32039620529390594,0.1890653828413856,0.10315683595104612,0.05211313153691961,0.024428898298110853,0.010654265755518807,0.004335850952408662,0.001651460556020758,0.0005904920095230755,0.00019878697569585108,6.318518612588785e-05,1.9013474529606533e-05,5.430505369644733e-06,1.476505035740292e-06,3.869213784454431e-07,1.1515038448653852e-07,1.1515038448653852e-07
1.0,0.7282531235965966,0.5026206069697478,0.32119649758767027,0.1897906565658666,0.10371442332412739,0.05248740089996683,0.02465221366625689,0.010774236941674306,0.004394459351810348,0.0016777067245517887,0.0006013396304826511,0.0002029488463869803,6.467498048688611e-05,1.9513262149183384e-05,5.588270035033983e-06,1.523569507712701e-06,4.003984786669869e-07,1.1954621346776165e-07,1.1954621346776165e-07
1.0,0.7286734050501315,0.5033248907903785,0.32199411532004746,0.1905144481232957,0.10427175326586376,0.05286217976695498,0.024876285454805774,0.010894877926961899,0.004453531979592591,0.0017042252686134878,0.0006123275614905678,0.00020717554236244118,6.619202170062158e-05,2.002357689726934e-05,5.749803849289384e-06,1.571894192271935e-06,4.1427732020661187e-07,1.2408804436784893e-07,1.2408804436784893e-07
1.0,0.729091627211983,0.504026145319347,0.32278907148724045,0.19123675810469684,0.10482881855972487,0.05323745988107292,0.02510110833479193,0.011016186787645836,0.004513069033245884,0.0017310171321767462,0.000623456703811255,0.00021146767048871553,6.773664505832266e-05,2.0544579484247437e-05,5.915175596303529e-06,1.621505896743658e-06,4.2856772666645726e-07,1.2877996032959503e-07,1.2877996032959503e-07
1.0,0.7295078068081012,0.5047243917564141,0.3235813790214261,0.19195758717304146,0.10538561209619628,0.05361323304881511,0.025326676985320633,0.011138161579870144,0.004573070688438962,0.001758083246575217,0.0006347279546158918,0.0002158258379463708,6.93091873803043e-05,2.1076431938090343e-05,6.084454861058008e-06,1.672431831180651e-06,4.4327970361536363e-07,1.3362613535672792e-07,1.3362613535672792e-07
1.0,0.7299219603753321,0.5054196510998747,0.324371050790708,0.192676936061664,0.10594212687153057,0.05398949113979016,0.02555298609399083,0.011260800340078586,0.004633537099193966,0.001785424530497091,0.0006461422069173571,0.00022025065217920177,7.090998699298487e-05,2.1619297599303125e-05,6.257712031420232e-06,1.7246996111763664e-06,4.5842344066470824e-07,1.3863083573708688e-07,1.3863083573708688e-07
1.0,0.7303341042641492,0.506111944148921,0.3251580995990833,0.19339480557270686,0.10649835598650992,0.05436622608652253,0.025780030357308217,0.011384101085430734,0.004694468398062518,0.0018130418899788684,0.0006577003495063144,0.0002247427208435996,7.253938370574952e-05,2.217334111569056e-05,6.435018299846588e-06,1.778337260649841e-06,4.7400931354526665e-07,1.4379842147559515e-07,1.4379842147559515e-07
1.0,0.7307442546413384,0.506801291505974,0.3259425381864228,0.19411119657559414,0.10705429264522033,0.05474342988424755,0.02600780448108876,0.011508061814214144,0.004755864696302676,0.001840936218401091,0.0006694032668884325,0.00022930265175815617,7.419771878766592e-05,2.273872843695066e-05,6.616445664991687e-06,1.833373214601419e-06,4.900478861847669e-07,1.4913334773688407e-07,1.4913334773688407e-07
1.0,0.7311524274926344,0.5074877135789839,0.3267243792284642,0.19482611000553388,0.10760993015383727,0.055121094590700186,0.026236303180852717,0.01163268050625261,0.0048177260840566805,0.0018691083964860094,0.0006812518392227372,0.0002339310528535125,7.588533494405781e-05,2.3315626809096085e-05,6.802066933223492e-06,1.8898363218387287e-06,5.065499127857998e-07,1.546401662974222e-07,1.546401662974222e-07
1.0,0.7315586386253126,0.5081712305836996,0.3275036353368179,0.1955395468620482,0.10816526191942287,0.05549921232589758,0.026465521182209347,0.011757955123310496,0.00488005263052946,0.0018975592922971492,0.0006932469422610959,0.00023862853212245843,7.760257629294229e-05,2.3904204768705295e-05,6.991955720044123e-06,1.9477558476723784e-06,5.235263399037498e-07,1.603235270069998e-07,1.603235270069998e-07
1.0,0.7319629036707345,0.5088518625459062,0.3282803190589853,0.1962515082075307,0.1087202814487345,0.055877775271915744,0.02669545322123245,0.011883883609493119,0.004942844384167832,0.0019262897612407517,0.0007053894472888298,0.00024339569757029171,7.934978834133628e-05,2.4504632137005167e-05,7.186186451416182e-06,2.0071614765808406e-06,5.409883085244127e-07,1.66188179259417e-07,1.66188179259417e-07
1.0,0.7323652380868504,0.5095296293036337,0.32905444287838825,0.19696199516583104,0.10927498234704493,0.05625677567266055,0.026926094044826848,0.01201046389164321,0.005006101372840337,0.0019553006460690503,0.0007176802210664552,0.0002482331571654438,8.112731796143795e-05,2.5117080013786904e-05,7.384834364994454e-06,2.0680833148439993e-06,5.589471561409614e-07,1.7223897347221983e-07,1.7223897347221983e-07
1.0,0.7327656571606582,0.510204550509336,0.3298260192144103,0.1976710089208655,0.10982935831697375,0.05663620583363324,0.02715743841108596,0.012137693879733399,0.005069823604017672,0.0019845927768853628,0.0007301201257725456,0.0002531415187903794,8.293551336668849e-05,2.5741720771157094e-05,7.587975511262872e-06,2.130551893144849e-06,5.774144188299266e-07,1.7848086257532733e-07,1.7848086257532733e-07
1.0,0.7331641760106198,0.5108766456320398,0.3305950604224486,0.19837855071525384,0.11038340315733029,0.057016058121690666,0.02738948108964059,0.012265571467254753,0.005134011064953647,0.002014166971150954,0.0007427100189477182,0.0002581213901927775,8.477472408771992e-05,2.637872804712581e-05,7.795686754576654e-06,2.194598169138846e-06,5.964018333258551e-07,1.8491890350838828e-07,1.8491890350838828e-07
1.0,0.7335608095890357,0.511545933959465,0.33136157879397643,0.1990846218489815,0.11093711076196783,0.057396324964800516,0.02762221686199905,0.01239409453160136,0.005198663722866634,0.0020440240336936587,0.0007554507534397372,0.00026317337893700033,8.664530094819423e-05,2.7028276739033598e-05,8.008045774109533e-06,2.260253529990414e-06,6.159213390943111e-07,1.9155825872670497e-07,1.9155825872670497e-07
1.0,0.73395557268438,0.5122124346001171,0.3321255865566159,0.199789223678087,0.11149047511864911,0.05777699885179163,0.027855640521878805,0.012523260934450933,0.005263781525121454,0.0020741647567182153,0.000768343177349731,0.00026829809235585727,8.854759604053978e-05,2.7690542996819313e-05,8.225131064706065e-06,2.327549794876121e-06,6.359850804028856e-07,1.9840419771555798e-07,1.9840419771555798e-07
1.0,0.7343484799235949,0.512876166485351,0.33288709587422033,0.20049235761337333,0.11204349030792314,0.05815807233209968,0.02808974687552971,0.012653068522141469,0.005329364399411638,0.0021045899198182884,0.0007813881339795216,0.00027349613750266965,9.048196270158971e-05,2.8365704216130786e-05,8.447021937638975e-06,2.396519217454053e-06,6.566054083898786e-07,2.0546209851276373e-07,2.0546209851276373e-07
1.0,0.7347395457743457,0.5135371483714068,0.3336461188469662,0.20119402511914436,0.11259615050201317,0.0585395380155084,0.028324530742048982,0.01278351512604392,0.005395412253942038,0.0021353002899901566,0.0007945864617800605,0.000278768121103644,9.24487554881284e-05,2.905393903128022e-05,8.673798521271551e-06,2.4671944882989173e-06,6.777948831303196e-07,2.1273744923929366e-07,2.1273744923929366e-07
1.0,0.7351287845472387,0.5141953988414204,0.3344026675114538,0.20189422771196422,0.11314844996371588,0.058921388571886495,0.028559986953688044,0.012914598562930927,0.005461924977611727,0.0021662966216480224,0.0008079389943009669,0.0002841146495105592,9.444833015235087e-05,2.9755427308046347e-05,8.905541761625128e-06,2.5396087373024255e-06,6.99566275698995e-07,2.202358496377817e-07,2.202358496377817e-07
1.0,0.7355162103980005,0.5148509363074045,0.33515675384081717,0.2025929669594402,0.11370038304531167,0.059303616730920446,0.028796110356151393,0.013046316635341572,0.005528902440197138,0.0021975796566409255,0.0008214465601411648,0.0002895363286537729,9.648104361724073e-05,3.047035013632541e-05,9.142333422851696e-06,2.613795536038503e-06,7.219325702301462e-07,2.2796301261874458e-07,2.2796301261874458e-07
1.0,0.7359018373296211,0.5155037790122055,0.33590838974484194,0.20329024447902855,0.11425194418748606,0.05968621528184344,0.02903289580888756,0.013178667131942188,0.005596344492535418,0.0022291501242712227,0.0008351099829006137,0.0002950337639955549,9.854725395187184e-05,3.1198889822632896e-05,9.384256087611734e-06,2.6897889000928937e-06,7.449069659735095e-07,2.35924765814336e-07,2.35924765814336e-07
1.0,0.7362856791944612,0.5161539450314324,0.3366575870700917,0.20398606193686258,0.11480312791826204,0.060069177073160444,0.029270338185372342,0.01331164782788321,0.00566425096670793,0.002261008741314612,0.0008489300811331274,0.00030060756048375114,0.00010064732034663874,3.1941229882458174e-05,9.631393157357337e-06,2.7676232913567375e-06,7.685028793463649e-07,2.441270531394551e-07,2.441270531394551e-07
1.0,0.7366677496963232,0.5168014522753626,0.3374043576000418,0.20468042104660306,0.11535392885194341,0.06045249501236985,0.02950843237338439,0.013445256485152074,0.005732621676223865,0.002293156212041665,0.0008629076683002776,0.0003062583225057852,0.0001027816030884214,3.269755503247408e-05,9.883828852520796e-06,2.8473336202836923e-06,7.92733945981264e-07,2.525759363600254e-07,2.525759363600254e-07
1.0,0.7370480623924892,0.5174463184908197,0.3381487130552207,0.20537332356830976,0.11590434168806907,0.06083616206568152,0.029747173275273302,0.013579490852922198,0.005801456416203948,0.0023255932282408433,0.0008770435527263752,0.0003119866538430022,0.00010495046353568903,3.346805118260353e-05,1.0141648212608737e-05,2.928955248110211e-06,8.176140227691081e-07,2.6127759666826027e-07,2.6127759666826027e-07
1.0,0.7374266306957233,0.518088561263028,0.338890665093359,0.20606477130733483,0.11645436121037803,0.06122017125773169,0.029986555808220326,0.013714348667898012,0.005870754963564151,0.002358320469242967,0.0008913385375545237,0.00031779315762535984,0.00010715426409354836,3.425290542794528e-05,1.0404937096202013e-05,3.012523989038565e-06,8.431571898972488e-07,2.7023833626472635e-07,2.7023833626472635e-07
1.0,0.7378034678762421,0.5187281980174424,0.3396302253095444,0.20675476611323654,0.11700398228578539,0.06160451567129469,0.0302265749044918,0.013849827654656076,0.005940517077199421,0.0023913386019471104,0.0009057934207037413,0.0003236784362864725,0.00010939336818874117,3.505230604056098e-05,1.0673782180861535e-05,3.0980761123822344e-06,8.693777528822837e-07,2.7946457994701706e-07,2.7946457994701706e-07
1.0,0.7381785870636511,0.5193652460215533,0.3403674052363843,0.20744330987871373,0.11755319986336886,0.061989188446991805,0.030467225511685448,0.013985925525982287,0.006010742498167349,0.00242464828084789,0.0009204089948271431,0.0003296430915190119,0.00011166814024459628,3.5866442461125544e-05,1.0948270962940229e-05,3.1856483446732888e-06,8.962902445972227e-07,2.889628767048439e-07,2.889628767048439e-07
1.0,0.7385520012488511,0.5199997223866684,0.3411022163441743,0.20813040453856044,0.11810200897336608,0.062374182782997264,0.030708502592969655,0.014122639983205183,0.006081430949871762,0.0024582501480641247,0.0009351860472711789,0.0003356877242304707,0.0001139789456559408,3.6695505290443235e-05,1.1228491757301378e-05,3.2752778717313898e-06,9.239094272927001e-07,2.987399013213521e-07,2.987399013213521e-07
1.0,0.7389237232859109,0.5206316440696706,0.34183467004107293,0.20881605206864004,0.11865040472618234,0.0627594919347415,0.030950401127315817,0.014259968716525363,0.00615258213824619,0.0024921448333688353,0.0009501253600359194,0.0003418129344992917,0.00011632615076397555,3.7539686280831345e-05,1.1514533696943591e-05,3.3670023406940674e-06,9.522502946119116e-07,3.088024559804661e-07,3.088024559804661e-07
1.0,0.7392937658939112,0.5212610278747536,0.342564777673282,0.20950025448487897,0.1191983823114091,0.06314510921461204,0.0311929161097239,0.014397909405341027,0.0062241957519371845,0.0025263329542205546,0.0009652277097363859,0.000348019321531368,0.0001187101228311196,3.839917832737382e-05,1.1806486732532654e-05,3.46085986200792e-06,9.813280735989528e-07,3.1915747188006627e-07,3.1915747188006627e-07
1.0,0.7396621416587571,0.5218878904551331,0.3432925505252331,0.2101830138422794,0.11974593699685271,0.06353102799165189,0.03143604255144132,0.014536459718569657,0.0062962714624874355,0.0025608151157959225,0.000980493867564914,0.00035430748361691853,0.00012113123001582853,3.927417545904702e-05,1.2104441631840593e-05,3.5568890113804e-06,1.011158226700244e-06,3.298120108507993e-07,3.298120108507993e-07
1.0,0.7400288630349618,0.5225122483147373,0.34401799981977915,0.21086433223395062,0.12029306412757365,0.0639172416912557,0.031679775480175254,0.014675617314965852,0.006368808924518668,0.0025955919110235404,0.000995924599254549,0.0003606780180877418,0.00012358984134739137,4.0164872829719725e-05,1.2408489979092226e-05,3.655128831691875e-06,1.04175645375872e-06,3.4077326698032024e-07,3.4077326698032024e-07
1.0,0.7403939423474009,0.523134117809874,0.34474113671839113,0.21154421179015878,0.12083975912493607,0.06430374379486381,0.03192410994029849,0.014815379843435325,0.006441807775914281,0.0026306639206190546,0.0010115206650434605,0.0003671315212748533,0.00012608632670071075,4.107146670902966e-05,1.2718724174219557e-05,3.755618834867631e-06,1.0731386940004713e-06,3.5204856824276406e-07,3.5204856824276406e-07
1.0,0.7407573917930375,0.5237535151508763,0.3454619723213599,0.21222265467739457,0.12138601748566749,0.06469052783965433,0.03216904099304891,0.014955744943345093,0.006515267638001691,0.002666031713121441,0.0010272828196403756,0.0003736685884665082,0.00012862105677107085,4.199415447313874e-05,1.303523743202435e-05,3.858399003709532e-06,1.105321128013523e-06,3.636453781332422e-07,3.636453781332422e-07
1.0,0.7411192234426213,0.524370456403727,0.3461805176680027,0.21289966309745878,0.12193183478092885,0.06507758741823329,0.03241456371672279,0.015096710244829852,0.006589188115734357,0.002701695844930472,0.0010432118121910163,0.0003802898138666151,0.00013119440304889786,4.293313459536928e-05,1.3358123781249273e-05,3.96350979368703e-06,1.1383201797184398e-06,3.755712973071586e-07,3.755712973071586e-07
1.0,0.7414794492423584,0.5249849574916616,0.3468967837368742,0.213575239286565,0.12247720665539444,0.06546491617832305,0.03266067320686189,0.015238273369094588,0.006663568797873445,0.0027376568603453256,0.0010593083862455409,0.0003869957905535427,0.00013380673779451755,4.3888606636723335e-05,1.3687478063557987e-05,4.070992134687253e-06,1.1721525183304476e-06,3.8783406522413765e-07,3.8783406522413765e-07
1.0,0.7418380810155552,0.5255970341967502,0.34761078144598206,0.21424938551445946,0.12302212882634203,0.0658525078224491,0.03290736457643458,0.015380431928713415,0.006738409257169117,0.0027739152916043245,0.001075573279726976,0.00039378711043932266,0.00013645843401291404,4.486077123628755e-05,1.4023395932424582e-05,4.180887432723886e-06,1.2068350603127628e-06,4.004415617963543e-07,4.004415617963543e-07
1.0,0.7421951304642354,0.5262067021614593,0.3483225216530061,0.21492210408355775,0.12356659708275285,0.0662403561076253,0.033154632956011024,0.015523183527924663,0.006813709050541399,0.0028104716589257726,0.001092007224900636,0.0004006643642292526,0.00013914986542849466,4.584983010152557e-05,1.4365973851932813e-05,4.293237571604597e-06,1.2423849713208268e-06,4.1340180904105757e-07,4.1340180904105757e-07
1.0,0.7425506091707318,0.526813976890193,0.349032015155522,0.2155933973280977,0.12411060728442151,0.06662845484503775,0.03340247349393254,0.01566652576292224,0.006889467719260613,0.0028473264705498593,0.0011086109483445193,0.00040762814138190184,0.00014188140645986477,4.685598599846044e-05,1.471530909548555e-05,4.408084914556744e-06,1.2788196681371394e-06,4.267229727370739e-07,4.267229727370739e-07
1.0,0.7429045285992523,0.5274188737508146,0.3497392726912286,0.2162632676133087,0.12465415536107564,0.0670167978997273,0.03365088135647526,0.015810456222143297,0.006965684789127336,0.0028844802227816157,0.0011253851709206758,0.00041467903006952184,0.00014465343219461735,4.7879442741749147e-05,1.5071499744424916e-05,4.525472305811129e-06,1.316156820596394e-06,4.4041336408507873e-07,4.4041336408507873e-07
1.0,0.7432569000974207,0.5280214079761474,0.3504443049381788,0.21693171733459654,0.12519723731150534,0.06740537919027084,0.03389985172800816,0.01595497248655219,0.007042359770651869,0.0029219334000348896,0.0011423306077475348,0.00042181761713886497,0.0001474663183641411,4.892040518465157e-05,1.5434644686563602e-05,4.645443072143562e-06,1.3544143535006142e-06,4.544814413714205e-07,4.544814413714205e-07
1.0,0.7436077348977939,0.5286215946654577,0.3511471225150135,0.2175987489167442,0.12573984920270218,0.06779419268846164,0.03414937981114562,0.016100072129920782,0.007119492159233177,0.002959686474877317,0.0011594479681731884,0.000429044488072414,0.0001503204413184516,4.997907920889616e-05,1.580484361462783e-05,4.768041024374022e-06,1.3936104485239952e-06,4.689358116352829e-07,4.689358116352829e-07
1.0,0.743957044119354,0.5292194487859172,0.3518477359811998,0.21826436481312741,0.12628198716900776,0.06818323241898844,0.0343994608268945,0.016245752719105125,0.0071970814353372855,0.002997739908076267,0.0011767379557496211,0.000436360226950024,0.00015321617800104952,5.105567171444453e-05,1.618219702461251e-05,4.893310458823194e-06,1.4337635461071607e-06,4.837852323389676e-07,4.837852323389676e-07
1.0,0.7443048387689781,0.5298149851740476,0.35254615583727095,0.21892856750494583,0.12682364741127203,0.06857249245911388,0.034650090014795944,0.016392011814318472,0.007275127064675109,0.003036094148645731,0.0011942012682078765,0.00044376541641097964,0.00015615390592380979,5.2150390609157236e-05,1.6566806214049076e-05,5.02129615872619e-06,1.4748923473405398e-06,4.990386130410804e-07,4.990386130410804e-07
1.0,0.7446511297428836,0.5304082185371463,0.3532423925250705,0.2195913595004683,0.1273648261960205,0.06896196693835195,0.034901262633062,0.016538846969400715,0.007353628498379677,0.0030747496338941398,0.0012118385974341532,0.00045126063761646954,0.0001591340031419061,5.3263444798363094e-05,1.695877328018657e-05,5.152043395603255e-06,1.5170158158365796e-06,5.147050170724005e-07,5.147050170724005e-07
